2017-07-28 10:42:31: 	{"query": "打开车灯", "uid": "222"}
2017-07-31 03:37:03: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 03:37:03: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 03:38:01: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 03:38:02: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 03:38:05: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 03:38:05: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 03:38:06: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 03:38:06: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:08:26: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:10:06: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:10:07: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:10:23: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:10:23: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:13:25: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:13:25: 	{"semantic": {"slots": {"category": "", "part": "语音交互", "condition": "", "operate": "启动"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按音响控制面板按键6，或方向盘按键5（小于0.5秒）启动本地VR或结束VR。
2、在Siri过程中，短按（小于0.5秒）或长按（大于0.5秒）都结束Siri。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:15:06: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:15:07: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:16:29: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:16:29: 	{"semantic": {"slots": {"category": "", "part": "语音交互", "condition": "音响面板", "operate": "启动"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按音响控制面板按键6，或方向盘按键5（小于0.5秒）启动本地VR或结束VR。
2、在Siri过程中，短按（小于0.5秒）或长按（大于0.5秒）都结束Siri。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:41:38: 	{"query": "怎么用音响面板开启智能语音", "uid": "ss111ww33ss"}

2017-07-31 04:41:38: 	{"semantic": {"slots": {"category": "", "part": "语音交互", "condition": "音响面板", "operate": "启动"}}, "text": "怎么用音响面板开启智能语音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按音响控制面板按键6，或方向盘按键5（小于0.5秒）启动本地VR或结束VR。
2、在Siri过程中，短按（小于0.5秒）或长按（大于0.5秒）都结束Siri。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:41:51: 	{"query": "后雨刷怎么打开", "uid": "ss111ww33ss"}

2017-07-31 04:41:51: 	{"semantic": {"slots": {"function": "", "position": "后", "part": "雨刮", "category": "", "operate": "开启"}}, "text": "后雨刷怎么打开", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["前雨刷快刮水模式", "前雨刷慢刮水模式", "前雨刷连续刮水模式", "前雨刷自动模式", "后雨刷"], "uplist": ["前雨刷快刮水模式", "前雨刷慢刮水模式", "前雨刷连续刮水模式", "前雨刷自动模式", "后雨刷"], "title": "需要打开前雨刷还是后雨刷"}}}

2017-07-31 04:42:06: 	{"query": "怎么用音响面板切换音源", "uid": "ss111ww33ss"}

2017-07-31 04:42:06: 	{"semantic": {"slots": {"part": "音源", "condition": "音响面板", "operate": "切换"}}, "text": "怎么用音响面板切换音源", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989、a988", "method": "1、连续短按音响控制面板音源切换键4，或方向盘按键2可切换：FM、AM、USB/ipod、BTAudio。
2、按此键不会主动切换Carlife音乐；若当前正在播放Carlife音乐，按此键将切换到Radio。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:42:16: 	{"query": "怎么用音响面板打开音响系统", "uid": "ss111ww33ss"}

2017-07-31 04:42:16: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么用音响面板打开音响系统", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:43:49: 	{"query": "怎么音响面板打开音响系统", "uid": "ss111ww33ss"}

2017-07-31 04:43:49: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么音响面板打开音响系统", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:44:13: 	{"query": "怎么打开音响系统", "uid": "ss111ww33ss"}

2017-07-31 04:44:14: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么打开音响系统", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:44:44: 	{"query": "怎么音响面板打开音响系统", "uid": "ss111ww33ss"}

2017-07-31 04:44:44: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "开启"}}, "text": "怎么音响面板打开音响系统", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "", "method": "启动开关在“ACC”或“ON”挡位时，系统显示待机界面。短按电源键/ 音量调节旋钮2，即可开启音响设备。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:47:47: 	{"query": "怎么用音响面板进入音响系统主菜单", "uid": "ss111ww33ss"}

2017-07-31 04:47:47: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "进入"}}, "text": "怎么用音响面板进入音响系统主菜单", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "短按按键1，进入“主菜单”界面"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:49:40: 	{"query": "怎么用音响面板进入音响系统主菜单", "uid": "ss111ww33ss"}

2017-07-31 04:49:40: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "进入"}}, "text": "怎么用音响面板进入音响系统主菜单", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "短按按键1，进入“主菜单”界面"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:49:56: 	{"query": "怎么用音响面板静音", "uid": "ss111ww33ss"}

2017-07-31 04:49:56: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["方向盘", "音响面板"], "uplist": ["方向盘", "音响面板"], "title": "请选择操作方式"}}}

2017-07-31 04:50:37: 	{"query": "怎么用音响面板静音", "uid": "ss111ww33ss"}

2017-07-31 04:50:37: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["方向盘", "音响面板"], "uplist": ["方向盘", "音响面板"], "title": "请选择操作方式"}}}

2017-07-31 04:50:51: 	{"query": "怎么用音响面板静音", "uid": "22"}

2017-07-31 04:50:51: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 0, "result": {}}, "intent": "query", "sc": 1, "data": {"result": {"list": ["方向盘", "音响面板"], "uplist": ["方向盘", "音响面板"], "title": "请选择操作方式"}}}

2017-07-31 04:51:08: 	{"query": "音响面板", "uid": "22"}

2017-07-31 04:51:08: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "音响面板", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
2、长按此键10，媒体源静音、Carlife媒体静音、导航静音。
3、静音后再按下解除静音"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:52:04: 	{"query": "怎么用音响面板静音", "uid": "22"}

2017-07-31 04:52:05: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
2、长按此键10，媒体源静音、Carlife媒体静音、导航静音。
3、静音后再按下解除静音"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 04:52:13: 	{"query": "怎么用音响面板静音", "uid": "44"}

2017-07-31 04:52:13: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
2、长按此键10，媒体源静音、Carlife媒体静音、导航静音。
3、静音后再按下解除静音"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 05:00:11: 	{"query": "怎么用音响面板静音", "uid": "44"}

2017-07-31 05:00:11: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
2、长按此键10，媒体源静音、Carlife媒体静音、导航静音。
3、静音后再按下解除静音"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 05:00:22: 	{"query": "怎么用音响面板切换音源", "uid": "44"}

2017-07-31 05:00:22: 	{"semantic": {"slots": {"part": "音源", "condition": "音响面板", "operate": "切换"}}, "text": "怎么用音响面板切换音源", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989、a988", "method": "1、连续短按音响控制面板音源切换键4，或方向盘按键2可切换：FM、AM、USB/ipod、BTAudio。
2、按此键不会主动切换Carlife音乐；若当前正在播放Carlife音乐，按此键将切换到Radio。"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 05:32:05: 	{"query": "怎么用音响面板静音", "uid": "ssss"}

2017-07-31 05:32:31: 	{"query": "怎么用音响面板静音", "uid": "ssss"}

2017-07-31 05:32:31: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
2、长按此键10，媒体源静音、Carlife媒体静音、导航静音。
3、静音后再按下解除静音"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 05:33:46: 	{"query": "怎么用音响面板静音", "uid": "333333333333333333333333"}

2017-07-31 05:33:46: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
2、长按此键10，媒体源静音、Carlife媒体静音、导航静音。
3、静音后再按下解除静音"}}, "intent": "query", "sc": 0, "data": {"result": {}}}

2017-07-31 05:33:48: 	{"query": "怎么用音响面板静音", "uid": "333333333333333333333333"}

2017-07-31 05:33:48: 	{"semantic": {"slots": {"function": "", "part": "音响", "condition": "音响面板", "operate": "静音"}}, "text": "怎么用音响面板静音", "rc": 0, "topic": "manual", "answer": {"state": 1, "result": {"image": "a989", "method": "1、短按此键10，媒体源静音、CarLife媒体静音。
